id,orden,palabra,valoracion,estimulo
-M2kwW0AiueR0x58iZSc,3,sustentabilidad,10,Inteligencia artificial
-M2kwW0AiueR0x58iZSc,4,t-1000,0,Inteligencia artificial
-M2kwW0AiueR0x58iZSc,5,comodidad,10,Inteligencia artificial
-M2lLMSCyvaXR5i80f_p,1,ciencia,10,Inteligencia artificial
-M2lLMSCyvaXR5i80f_p,2,tecnologia,10,Inteligencia artificial
-M2lLMSCyvaXR5i80f_p,3,procedimiento,10,Inteligencia artificial
-M2lLMSCyvaXR5i80f_p,4,educacion,10,Inteligencia artificial
-M2lLMSCyvaXR5i80f_p,5,investigacion,10,Inteligencia artificial
-M2n45K5ko32iExLG1_O,1,informacion,10,Big data
-M2n45K5ko32iExLG1_O,2,masivo,4,Big data
-M2n45K5ko32iExLG1_O,3,invasivo,0,Big data
-M2n45K5ko32iExLG1_O,4,sistematico,5,Big data
-M2n45K5ko32iExLG1_O,5,estadistico,7,Big data
-M2nvwPnmHoGrla4CCtb,1,informacion,10,Big data
-M2nvwPnmHoGrla4CCtb,2,descifrar,8,Big data
-M2nvwPnmHoGrla4CCtb,3,interaccion,10,Big data
-M2nvwPnmHoGrla4CCtb,4,construccion,9,Big data
-M2nvwPnmHoGrla4CCtb,5,socializacion,9,Big data
-M2nzPpggxIe-XlaG5i-,1,informacion,9,Ciencia de datos
-M2nzPpggxIe-XlaG5i-,2,estudio,10,Ciencia de datos
-M2nzPpggxIe-XlaG5i-,3,conocimiento,10,Ciencia de datos
-M2nzPpggxIe-XlaG5i-,4,apertura,10,Ciencia de datos
-M2nzPpggxIe-XlaG5i-,5,posibilidad,10,Ciencia de datos
-M2oCta_znnbqDsXi_is,1,dato,5,Big data
-M2oCta_znnbqDsXi_is,2,grande,9,Big data
-M2oCta_znnbqDsXi_is,3,complejo,5,Big data
-M2oCta_znnbqDsXi_is,4,requerir_procesar,6,Big data
-M2oCta_znnbqDsXi_is,5,otro_programa,5,Big data
-M2oGyRuvL8b87j5Os7v,1,red_neuronal,10,Inteligencia artificial
-M2oGyRuvL8b87j5Os7v,2,big_datar,5,Inteligencia artificial
-M2oGyRuvL8b87j5Os7v,3,falta_privacidad,0,Inteligencia artificial
-M2oGyRuvL8b87j5Os7v,4,algoritmo,7,Inteligencia artificial
-M2oGyRuvL8b87j5Os7v,5,autonomia_computacional,5,Inteligencia artificial
-M2oZJGI2WdGUjFsLeND,1,poder,3,Conocimiento
-M2oZJGI2WdGUjFsLeND,2,valor,10,Conocimiento
-M2oZJGI2WdGUjFsLeND,3,paciencia,4,Conocimiento
-M2oZJGI2WdGUjFsLeND,4,libertad,10,Conocimiento
-M2oZJGI2WdGUjFsLeND,5,amor,10,Conocimiento
-M2ogUdDSQZUIrYi_-Fe,1,libertad,10,Conocimiento
-M2ogUdDSQZUIrYi_-Fe,2,saber,10,Conocimiento
-M2ogUdDSQZUIrYi_-Fe,3,generosidad,10,Conocimiento
-M2ogUdDSQZUIrYi_-Fe,4,ensenaje,10,Conocimiento
-M2ogUdDSQZUIrYi_-Fe,5,comunicacior,10,Conocimiento
-M2ogUdDSQZUIrYi_-Fe,6,vinculo,10,Conocimiento
-M2ogUdDSQZUIrYi_-Fe,7,construccior,10,Conocimiento
-M2oma_G7HRxToHw-cGT,1,internet,10,Big data
-M2oma_G7HRxToHw-cGT,2,dato,10,Big data
-M2oma_G7HRxToHw-cGT,3,programacion,10,Big data
-M2oma_G7HRxToHw-cGT,4,probabilidad,5,Big data
-M2oma_G7HRxToHw-cGT,5,procesamiento,5,Big data
-M2omr70hGiMyrhnDOiz,1,robot,6,Inteligencia artificial
-M2omr70hGiMyrhnDOiz,2,tecnologia,10,Inteligencia artificial
-M2omr70hGiMyrhnDOiz,3,futuro,7,Inteligencia artificial
-M2omr70hGiMyrhnDOiz,4,informacion,7,Inteligencia artificial
-M2omr70hGiMyrhnDOiz,5,inseguridad,3,Inteligencia artificial
-M2opIfIguaX0fJ1Itbk,1,tiempo,7,Conocimiento
-M2opIfIguaX0fJ1Itbk,2,formacion,7,Conocimiento
-M2opIfIguaX0fJ1Itbk,3,practica,10,Conocimiento
-M2opIfIguaX0fJ1Itbk,4,analisis,10,Conocimiento
-M2opIfIguaX0fJ1Itbk,5,observacion,10,Conocimiento
-M2ovBqkhB2CSvAjDvYp,1,grafico,10,Ciencia de datos
-M2ovBqkhB2CSvAjDvYp,2,estadistico,10,Ciencia de datos
-M2ovBqkhB2CSvAjDvYp,3,simplir,10,Ciencia de datos
-M2ovBqkhB2CSvAjDvYp,4,rapido,2,Ciencia de datos
-M2ovBqkhB2CSvAjDvYp,5,resumen,6,Ciencia de datos
-M2p0lkjAciPE1wOCWYj,1,robot,7,Inteligencia artificial
-M2p0lkjAciPE1wOCWYj,2,computadora,10,Inteligencia artificial
-M2p0lkjAciPE1wOCWYj,3,ciencia,10,Inteligencia artificial
-M2p0lkjAciPE1wOCWYj,4,ingeniero,10,Inteligencia artificial
-M2p0lkjAciPE1wOCWYj,5,programacion,7,Inteligencia artificial
-M2p0ylnKukKQXwe_hNM,1,dato,5,Big data
-M2p0ylnKukKQXwe_hNM,2,informacion,5,Big data
-M2p0ylnKukKQXwe_hNM,3,recopilacion,5,Big data
-M2p0ylnKukKQXwe_hNM,4,procesamiento,5,Big data
-M2p0ylnKukKQXwe_hNM,5,masivo,5,Big data
-M2p1H-fvCeWb85IyKVJ,1,robot,5,Inteligencia artificial
-M2p1H-fvCeWb85IyKVJ,2,no_humano,2,Inteligencia artificial
-M2p1H-fvCeWb85IyKVJ,3,avance,7,Inteligencia artificial
-M2p1H-fvCeWb85IyKVJ,4,mente_propia,5,Inteligencia artificial
-M2p1H-fvCeWb85IyKVJ,5,futuro,7,Inteligencia artificial
-M2p1iZ562gX6csi37hv,1,progreso,10,Inteligencia artificial
-M2p1iZ562gX6csi37hv,2,eficiencia,10,Inteligencia artificial
-M2p1iZ562gX6csi37hv,3,futuro,7,Inteligencia artificial
-M2p1iZ562gX6csi37hv,4,desconfianzar,0,Inteligencia artificial
-M2p1iZ562gX6csi37hv,5,competencia,3,Inteligencia artificial
-M2p40WSwfEKdCuC4er1,1,informacion_virtual,10,Ciencia de datos
-M2p40WSwfEKdCuC4er1,2,ciencia_ciudadano,10,Ciencia de datos
-M2p40WSwfEKdCuC4er1,3,cooperatividad_el_recoleccion_informacion,10,Ciencia de datos
-M2p40WSwfEKdCuC4er1,4,banco_dato_donde_acceder_el/la_investigador/o,10,Ciencia de datos
-M2p40WSwfEKdCuC4er1,5,red,10,Ciencia de datos
-M2p9fc9-KRyctYz_znH,1,empresa,10,Ciencia de datos
-M2p9fc9-KRyctYz_znH,2,informacion,5,Ciencia de datos
-M2p9fc9-KRyctYz_znH,3,bigdata,10,Ciencia de datos
-M2p9fc9-KRyctYz_znH,4,futuro,10,Ciencia de datos
-M2p9fc9-KRyctYz_znH,5,analisis,10,Ciencia de datos
-M2pBlII2ocMygphwNlH,1,poder_computo,8,Inteligencia artificial
-M2pBlII2ocMygphwNlH,2,big_datar,4,Inteligencia artificial
-M2pBlII2ocMygphwNlH,3,privacidad,2,Inteligencia artificial
-M2pBlII2ocMygphwNlH,4,eficiencia,10,Inteligencia artificial
-M2pBlII2ocMygphwNlH,5,monopolio,2,Inteligencia artificial
-M2pNaeMcY0Po4PuPQBR,1,robot,5,Inteligencia artificial
-M2pNaeMcY0Po4PuPQBR,2,cerebro,7,Inteligencia artificial
-M2pNaeMcY0Po4PuPQBR,3,maquina,5,Inteligencia artificial
-M2pNaeMcY0Po4PuPQBR,4,dispositivo,5,Inteligencia artificial
-M2pNaeMcY0Po4PuPQBR,5,plata,5,Inteligencia artificial
-M2prFg4RZTAVNvtqBQa,1,robot,10,Inteligencia artificial
-M2prFg4RZTAVNvtqBQa,2,desempleo,0,Inteligencia artificial
-M2prFg4RZTAVNvtqBQa,3,comodidad,10,Inteligencia artificial
-M2prFg4RZTAVNvtqBQa,4,frialdad_deshumanizacion,0,Inteligencia artificial
-M2prFg4RZTAVNvtqBQa,5,futuro,5,Inteligencia artificial
-M2pubE2ecDc0cn9cfTU,1,red_neuronal,10,Inteligencia artificial
-M2pubE2ecDc0cn9cfTU,2,aprendizaje_automatico,10,Inteligencia artificial
-M2pubE2ecDc0cn9cfTU,3,juego_mesa,10,Inteligencia artificial
-M2pubE2ecDc0cn9cfTU,4,matematico,10,Inteligencia artificial
-M2pubE2ecDc0cn9cfTU,5,prediccion,10,Inteligencia artificial
-M2pxDve7XtGts-7hv1K,1,big_datar,5,Ciencia de datos
-M2pxDve7XtGts-7hv1K,2,ciencia_el_informacion,10,Ciencia de datos
-M2pxDve7XtGts-7hv1K,3,dato_duro,5,Ciencia de datos
-M2pxDve7XtGts-7hv1K,4,estadistico,5,Ciencia de datos
-M2pxDve7XtGts-7hv1K,5,tic,8,Ciencia de datos
-M2qFJ6T6V28WD32XcsB,1,robot,5,Inteligencia artificial
-M2qFJ6T6V28WD32XcsB,2,animado,8,Inteligencia artificial
-M2qFJ6T6V28WD32XcsB,3,automata,8,Inteligencia artificial
-M2qFJ6T6V28WD32XcsB,4,tecnologia,10,Inteligencia artificial
-M2qFJ6T6V28WD32XcsB,5,maquina,5,Inteligencia artificial
-M2sF500LfduXuQ9IwZj,1,grande_dato,10,Big data
-M2sF500LfduXuQ9IwZj,2,conocimiento,10,Big data
-M2sF500LfduXuQ9IwZj,3,exploracion,10,Big data
-M2sF500LfduXuQ9IwZj,4,tecnologia,10,Big data
-M2sF500LfduXuQ9IwZj,5,informacion,10,Big data
-M2t2bFQucCzlQDiqtjE,1,curso,8,Conocimiento
-M2t2bFQucCzlQDiqtjE,2,poder,7,Conocimiento
-M2t2bFQucCzlQDiqtjE,3,dinero,9,Conocimiento
-M2t2bFQucCzlQDiqtjE,4,clase,10,Conocimiento
-M2t2bFQucCzlQDiqtjE,5,tiempo,10,Conocimiento
-M2t2bFQucCzlQDiqtjE,6,saber,10,Conocimiento
-M2t2bFQucCzlQDiqtjE,7,adelanto,9,Conocimiento
-M2tmR-CW5a6i0gnwQ3D,1,sabidur,9,Conocimiento
-M2tmR-CW5a6i0gnwQ3D,2,abarcar_todo,3,Conocimiento
-M2tmR-CW5a6i0gnwQ3D,3,poder,5,Conocimiento
-M2tmR-CW5a6i0gnwQ3D,4,opinion_propia,9,Conocimiento
-M2tmR-CW5a6i0gnwQ3D,5,experiencia,9,Conocimiento
-M2tmR-CW5a6i0gnwQ3D,6,placer,5,Conocimiento
-M2tmR-CW5a6i0gnwQ3D,7,peligro,2,Conocimiento
-M2uUDxoOXAOC5Nadm5Q,1,tremr,8,Big data
-M2uUDxoOXAOC5Nadm5Q,2,dato,9,Big data
-M2uUDxoOXAOC5Nadm5Q,3,poder,8,Big data
-M2uUDxoOXAOC5Nadm5Q,4,dimension,8,Big data
-M2uUDxoOXAOC5Nadm5Q,5,grande,8,Big data
-M2ulnBkfb-NdKeEABbo,1,machine_learning,10,Inteligencia artificial
-M2ulnBkfb-NdKeEABbo,2,estadistica,9,Inteligencia artificial
-M2ulnBkfb-NdKeEABbo,3,programacion,9,Inteligencia artificial
-M2ulnBkfb-NdKeEABbo,4,big_datar,9,Inteligencia artificial
-M2ulnBkfb-NdKeEABbo,5,matematico,10,Inteligencia artificial
-M2unhBUHv83MkqDKjBo,1,problema,3,Inteligencia artificial
-M2unhBUHv83MkqDKjBo,2,avance,7,Inteligencia artificial
-M2unhBUHv83MkqDKjBo,3,automatizacion,4,Inteligencia artificial
-M2unhBUHv83MkqDKjBo,4,mejor,9,Inteligencia artificial
-M2unhBUHv83MkqDKjBo,5,cambio,5,Inteligencia artificial
-M2v0ec4SiiPOGUqFGUb,1,corporacion,0,Big data
-M2v0ec4SiiPOGUqFGUb,2,privacidad,10,Big data
-M2v0ec4SiiPOGUqFGUb,3,vender,5,Big data
-M2v0ec4SiiPOGUqFGUb,4,informacion,5,Big data
-M2v0ec4SiiPOGUqFGUb,5,plata,4,Big data
-M2v7LiYVkXlGKejusBn,1,analisis,10,Ciencia de datos
-M2v7LiYVkXlGKejusBn,2,investigacion,10,Ciencia de datos
-M2v7LiYVkXlGKejusBn,3,tecnologia,10,Ciencia de datos
-M2v7LiYVkXlGKejusBn,4,innovacion,10,Ciencia de datos
-M2v7LiYVkXlGKejusBn,5,dificultad,10,Ciencia de datos
-M2xF57dopHK9BpRx5Hh,1,manipulacion,0,Big data
-M2xF57dopHK9BpRx5Hh,2,informacion,10,Big data
-M2xF57dopHK9BpRx5Hh,3,politico,0,Big data
-M2xF57dopHK9BpRx5Hh,4,dominio,0,Big data
-M2xF57dopHK9BpRx5Hh,5,ayuda,10,Big data
-M2xGoFFBmmgTKpYvfhY,1,conexion_infinita,9,Big data
-M2xGoFFBmmgTKpYvfhY,2,internet,10,Big data
-M2xGoFFBmmgTKpYvfhY,3,inteligencia_artificial,9,Big data
-M2xGoFFBmmgTKpYvfhY,4,nuevo_softwar,10,Big data
-M2xGoFFBmmgTKpYvfhY,5,respuesta,9,Big data
-M2xPtAsXnj6573wthIF,1,analisis,7,Big data
-M2xPtAsXnj6573wthIF,2,escalar,5,Big data
-M2xPtAsXnj6573wthIF,3,dato,5,Big data
-M2xPtAsXnj6573wthIF,4,vigilancia,4,Big data
-M2xPtAsXnj6573wthIF,5,ciencia,9,Big data
-M2xg2mPde6HRW2gWYrA,1,ciencia,4,Inteligencia artificial
-M2xg2mPde6HRW2gWYrA,2,ficcion,5,Inteligencia artificial
-M2xg2mPde6HRW2gWYrA,3,futuro,9,Inteligencia artificial
-M2xg2mPde6HRW2gWYrA,4,trabajo,10,Inteligencia artificial
-M2xg2mPde6HRW2gWYrA,5,cambio,5,Inteligencia artificial
-M2xjjMpSsLTMt2tXGDt,1,peligroso,0,Inteligencia artificial
-M2xjjMpSsLTMt2tXGDt,2,cuidado,9,Inteligencia artificial
-M2xjjMpSsLTMt2tXGDt,3,control,7,Inteligencia artificial
-M2xjjMpSsLTMt2tXGDt,4,respondabilidad,6,Inteligencia artificial
-M2xjjMpSsLTMt2tXGDt,5,negocio,0,Inteligencia artificial
-M2xtkaLTAGxORvpcqnr,1,gran_base_dato,4,Big data
-M2xtkaLTAGxORvpcqnr,2,nube,7,Big data
-M2xtkaLTAGxORvpcqnr,3,imformatica,9,Big data
-M2xtkaLTAGxORvpcqnr,4,dato_personal,1,Big data
-M2xtkaLTAGxORvpcqnr,5,busqueda,4,Big data
-M2xuNL8n-yA2Al5IRKB,1,robotico,7,Inteligencia artificial
-M2xuNL8n-yA2Al5IRKB,2,tecnologia,8,Inteligencia artificial
-M2xuNL8n-yA2Al5IRKB,3,algoritmo,9,Inteligencia artificial
-M2xuNL8n-yA2Al5IRKB,4,tarea,7,Inteligencia artificial
-M2xuNL8n-yA2Al5IRKB,5,ayuda_social_medicina_research,8,Inteligencia artificial
-M2y1E-PFq9RRVnKmekK,1,informacion,8,Ciencia de datos
-M2y1E-PFq9RRVnKmekK,2,big_datar,10,Ciencia de datos
-M2y1E-PFq9RRVnKmekK,3,informatica,8,Ciencia de datos
-M2y1E-PFq9RRVnKmekK,4,valor,10,Ciencia de datos
-M2y1E-PFq9RRVnKmekK,5,informatica,9,Ciencia de datos
-M2y5cHBFijHTMaCvyF6,1,robot,9,Inteligencia artificial
-M2y5cHBFijHTMaCvyF6,2,software,9,Inteligencia artificial
-M2y5cHBFijHTMaCvyF6,3,automatizacion,5,Inteligencia artificial
-M2y5cHBFijHTMaCvyF6,4,tecnologia,9,Inteligencia artificial
-M2y5cHBFijHTMaCvyF6,5,futuro,9,Inteligencia artificial
-M2yAbCja-NoP1Q9Mq22,1,cantidad,9,Big data
-M2yAbCja-NoP1Q9Mq22,2,usuario,9,Big data
-M2yAbCja-NoP1Q9Mq22,3,algoritmo,9,Big data
-M2yAbCja-NoP1Q9Mq22,4,gusto,7,Big data
-M2yAbCja-NoP1Q9Mq22,5,sistema,8,Big data
-M2yHEk4O2PrIpJ7RFKp,1,dato,5,Big data
-M2yHEk4O2PrIpJ7RFKp,2,sistema_binario,5,Big data
-M2yHEk4O2PrIpJ7RFKp,3,numero,5,Big data
-M2yHEk4O2PrIpJ7RFKp,4,informacion_codificado,5,Big data
-M2yHEk4O2PrIpJ7RFKp,5,0-1-2,5,Big data
-M2zO90WdpFEVPalRjSM,1,informacion,5,Big data
-M2zO90WdpFEVPalRjSM,2,privacidad,1,Big data
-M2zO90WdpFEVPalRjSM,3,libertad,2,Big data
-M2zO90WdpFEVPalRjSM,4,publicidad,1,Big data
-M2zO90WdpFEVPalRjSM,5,tecnologia,5,Big data
-M2zTbUMqEycnjuOnRdU,1,dato,10,Big data
-M2zTbUMqEycnjuOnRdU,2,capacidad_velocidad,10,Big data
-M2zTbUMqEycnjuOnRdU,3,procesamiento_dato,10,Big data
-M2zTbUMqEycnjuOnRdU,4,tecnologia_el_informacion,10,Big data
-M2zTbUMqEycnjuOnRdU,5,capacidad_analizar_y_relacionar,10,Big data
-M2zuMtoN3yX4d6pW4zZ,1,automatico,7,Inteligencia artificial
-M2zuMtoN3yX4d6pW4zZ,2,robotico,5,Inteligencia artificial
-M2zuMtoN3yX4d6pW4zZ,3,algo_no_producido_directamente_el_hombre,3,Inteligencia artificial
-M2zuMtoN3yX4d6pW4zZ,4,poco_sensible,2,Inteligencia artificial
-M2zuMtoN3yX4d6pW4zZ,5,computacion,6,Inteligencia artificial
-M3-BaDuKvXift-fP_2Z,1,tegnologia,5,Inteligencia artificial
-M3-BaDuKvXift-fP_2Z,2,avances,5,Inteligencia artificial
-M3-BaDuKvXift-fP_2Z,3,revolucion,5,Inteligencia artificial
-M3-BaDuKvXift-fP_2Z,4,comodidad,5,Inteligencia artificial
-M3-BaDuKvXift-fP_2Z,5,confort,5,Inteligencia artificial
-M3-EyU4jcQEgYNAOe3s,1,r_studio,10,Big data
-M3-EyU4jcQEgYNAOe3s,2,estadistico,10,Big data
-M3-EyU4jcQEgYNAOe3s,3,internet,10,Big data
-M3-EyU4jcQEgYNAOe3s,4,control,2,Big data
-M3-EyU4jcQEgYNAOe3s,5,modelo,10,Big data
-M3-OpTILQrT22YVG017,1,robot,6,Inteligencia artificial
-M3-OpTILQrT22YVG017,2,aislamiento_social,4,Inteligencia artificial
-M3-OpTILQrT22YVG017,3,perdida_trabajo,3,Inteligencia artificial
-M3-OpTILQrT22YVG017,4,posibilidad,7,Inteligencia artificial
-M3-OpTILQrT22YVG017,5,terminator,1,Inteligencia artificial
-M3-QXl0-gKlc0UmpyNn,1,dato,10,Big data
-M3-QXl0-gKlc0UmpyNn,2,conocimiento,10,Big data
-M3-QXl0-gKlc0UmpyNn,3,control,2,Big data
-M3-QXl0-gKlc0UmpyNn,4,nada,5,Big data
-M3-QXl0-gKlc0UmpyNn,5,nada,5,Big data
-M3-TXGLNv4QAqOmgcxH,1,estadistico,8,Ciencia de datos
-M3-TXGLNv4QAqOmgcxH,2,informacion,8,Ciencia de datos
-M3-TXGLNv4QAqOmgcxH,3,intrusion_el_privacidad,0,Ciencia de datos
-M3-TXGLNv4QAqOmgcxH,4,matematico,9,Ciencia de datos
-M3-TXGLNv4QAqOmgcxH,5,capital_humano,9,Ciencia de datos
-M3-wCHatIqU2xkbBA15,1,tecnologia,5,Inteligencia artificial
-M3-wCHatIqU2xkbBA15,2,futuro,3,Inteligencia artificial
-M3-wCHatIqU2xkbBA15,3,dominacion,0,Inteligencia artificial
-M3-wCHatIqU2xkbBA15,4,independencia,7,Inteligencia artificial
-M3-wCHatIqU2xkbBA15,5,progreso,7,Inteligencia artificial
-M31vMlVJylLVAX042od,1,computadora,8,Inteligencia artificial
-M31vMlVJylLVAX042od,2,maquina_automatizado,6,Inteligencia artificial
-M31vMlVJylLVAX042od,3,robot,4,Inteligencia artificial
-M31vMlVJylLVAX042od,4,futuro,8,Inteligencia artificial
-M31vMlVJylLVAX042od,5,incertidumbre,3,Inteligencia artificial
-M320eVXp1WHTCnvreua,1,poder,10,Conocimiento
-M320eVXp1WHTCnvreua,2,sabidur,9,Conocimiento
-M320eVXp1WHTCnvreua,3,valor,10,Conocimiento
-M320eVXp1WHTCnvreua,4,fortaleza,10,Conocimiento
-M320eVXp1WHTCnvreua,5,supervivencia,10,Conocimiento
-M327IC9FEA1hloPx769,1,tecnologia,8,Inteligencia artificial
-M327IC9FEA1hloPx769,2,maquina,4,Inteligencia artificial
-M327IC9FEA1hloPx769,3,robotica,5,Inteligencia artificial
-M327IC9FEA1hloPx769,4,computacion,7,Inteligencia artificial
-M327IC9FEA1hloPx769,5,electronico,4,Inteligencia artificial
-M327XCoCl8iEc4RI2wn,1,tecnologia,9,Inteligencia artificial
-M327XCoCl8iEc4RI2wn,2,futuro,10,Inteligencia artificial
-M327XCoCl8iEc4RI2wn,3,informatica,10,Inteligencia artificial
-M327XCoCl8iEc4RI2wn,4,digitalidad,10,Inteligencia artificial
-M327XCoCl8iEc4RI2wn,5,algoritmo,10,Inteligencia artificial
-M32POeX9RW1rFTkIb6d,1,grande_dato,5,Big data
-M32POeX9RW1rFTkIb6d,2,volumen_dato,10,Big data
-M32POeX9RW1rFTkIb6d,3,dato_estructurado,5,Big data
-M32POeX9RW1rFTkIb6d,4,dato_gran_envergadura,5,Big data
-M32POeX9RW1rFTkIb6d,5,nuevo_servicio_comercial,5,Big data
-M32VykWfiNM5m0P3U9V,1,corporacion,2,Big data
-M32VykWfiNM5m0P3U9V,2,informacion,10,Big data
-M32VykWfiNM5m0P3U9V,3,espionaje,1,Big data
-M32VykWfiNM5m0P3U9V,4,robo,0,Big data
-M32VykWfiNM5m0P3U9V,5,encubierto,0,Big data
-M332vBoWfVGSMA-QvLi,1,innovacion,10,Inteligencia artificial
-M332vBoWfVGSMA-QvLi,2,automatizacion,7,Inteligencia artificial
-M332vBoWfVGSMA-QvLi,3,investigacion,10,Inteligencia artificial
-M332vBoWfVGSMA-QvLi,4,despido,1,Inteligencia artificial
-M332vBoWfVGSMA-QvLi,5,comunicacion,6,Inteligencia artificial
-M33fCilOKv74QaAq5qO,1,acumulacion,7,Ciencia de datos
-M33fCilOKv74QaAq5qO,2,infinito,8,Ciencia de datos
-M33fCilOKv74QaAq5qO,3,captacion,5,Ciencia de datos
-M33fCilOKv74QaAq5qO,4,universal,7,Ciencia de datos
-M33fCilOKv74QaAq5qO,5,estudio,8,Ciencia de datos
-M33i_ThEOTL3z-8DLKG,1,perdida_privacidad,0,Inteligencia artificial
-M33i_ThEOTL3z-8DLKG,2,nuevo_tecnologia,10,Inteligencia artificial
-M33i_ThEOTL3z-8DLKG,3,perdida_autenticidad,0,Inteligencia artificial
-M33i_ThEOTL3z-8DLKG,4,generacion_perezoso,0,Inteligencia artificial
-M33i_ThEOTL3z-8DLKG,5,nuevo_desafio,5,Inteligencia artificial
-M33i_ThEOTL3z-8DLKG,6,crecimiento_y_desarrollo_social,10,Inteligencia artificial
-M33i_ThEOTL3z-8DLKG,7,acumulacion_capital,0,Inteligencia artificial
-M3427nZjtQyFG-JqjAn,1,futuro,9,Inteligencia artificial
-M3427nZjtQyFG-JqjAn,2,tecnologia,7,Inteligencia artificial
-M3427nZjtQyFG-JqjAn,3,pensamiento,10,Inteligencia artificial
-M3427nZjtQyFG-JqjAn,4,nuevo_estrategia,7,Inteligencia artificial
-M3427nZjtQyFG-JqjAn,5,robotico,8,Inteligencia artificial
-M3446M4bsV6BsIXd7Nf,1,futuro,10,Inteligencia artificial
-M3446M4bsV6BsIXd7Nf,2,revolucion,10,Inteligencia artificial
-M3446M4bsV6BsIXd7Nf,3,automatizacion,10,Inteligencia artificial
-M3446M4bsV6BsIXd7Nf,4,sistematico,9,Inteligencia artificial
-M3446M4bsV6BsIXd7Nf,5,incremental,8,Inteligencia artificial
-M3SNRpAxiy-4pTlRfxi,1,informacion,8,Big data
-M3SNRpAxiy-4pTlRfxi,2,disponibilidad,9,Big data
-M3SNRpAxiy-4pTlRfxi,3,riesgo,1,Big data
-M3SNRpAxiy-4pTlRfxi,4,intimidad,2,Big data
-M3SNRpAxiy-4pTlRfxi,5,computacion,7,Big data
-M3lt2Bhf7uv-k52J35p,1,tecnologia,10,Big data
-M3lt2Bhf7uv-k52J35p,2,velocidad,10,Big data
-M3lt2Bhf7uv-k52J35p,3,informacion,10,Big data
-M3lt2Bhf7uv-k52J35p,4,intimidad,3,Big data
-M3lt2Bhf7uv-k52J35p,5,conexion,10,Big data
-M3ms92KMG433cWx73Wd,1,innovacion,5,Inteligencia artificial
-M3ms92KMG433cWx73Wd,2,tecnologia,5,Inteligencia artificial
-M3ms92KMG433cWx73Wd,3,evolucion,5,Inteligencia artificial
-M3ms92KMG433cWx73Wd,4,investigacion,5,Inteligencia artificial
-M3ms92KMG433cWx73Wd,5,impacto,5,Inteligencia artificial
-M3qDjjyu2YlrWFiSXZF,1,dificil,2,Ciencia de datos
-M3qDjjyu2YlrWFiSXZF,2,busqueda,6,Ciencia de datos
-M3qDjjyu2YlrWFiSXZF,3,estudio,5,Ciencia de datos
-M3qDjjyu2YlrWFiSXZF,4,cantidad,5,Ciencia de datos
-M3qDjjyu2YlrWFiSXZF,5,solucion,8,Ciencia de datos
-M3sxPk0nUoYrZGkm-ja,1,grande,7,Big data
-M3sxPk0nUoYrZGkm-ja,2,dato,7,Big data
-M3sxPk0nUoYrZGkm-ja,3,comunicacion,7,Big data
-M3sxPk0nUoYrZGkm-ja,4,comercializacion,4,Big data
-M3sxPk0nUoYrZGkm-ja,5,globalizacion,2,Big data
-M3t-fbu_yAwK4fXjsKU,1,aprendizaje,10,Conocimiento
-M3t-fbu_yAwK4fXjsKU,2,sabiduria,10,Conocimiento
-M3t-fbu_yAwK4fXjsKU,3,instruir,10,Conocimiento
-M3t-fbu_yAwK4fXjsKU,4,saber,10,Conocimiento
-M3t-fbu_yAwK4fXjsKU,5,crecimiento,10,Conocimiento
-M3t4Jqup2nQDOcpkC8l,1,efectividad,8,Inteligencia artificial
-M3t4Jqup2nQDOcpkC8l,2,futuro,5,Inteligencia artificial
-M3t4Jqup2nQDOcpkC8l,3,posibilidad,10,Inteligencia artificial
-M3t4Jqup2nQDOcpkC8l,4,desempleo,2,Inteligencia artificial
-M3t4Jqup2nQDOcpkC8l,5,dependencia,2,Inteligencia artificial
-M3vqw3t1QI36UPz-j_o,1,estadistico,9,Ciencia de datos
-M3vqw3t1QI36UPz-j_o,2,objetividad,7,Ciencia de datos
-M3vqw3t1QI36UPz-j_o,3,probabilidad,4,Ciencia de datos
-M3vqw3t1QI36UPz-j_o,4,prediccion,5,Ciencia de datos
-M3vqw3t1QI36UPz-j_o,5,contexto,7,Ciencia de datos
-M3vrEkg5TLL18lIpjhU,1,estsdo,9,Ciencia de datos
-M3vrEkg5TLL18lIpjhU,2,inversion,10,Ciencia de datos
-M3vrEkg5TLL18lIpjhU,3,dedtinatario,2,Ciencia de datos
-M3vrEkg5TLL18lIpjhU,4,aplicacion,4,Ciencia de datos
-M3vrEkg5TLL18lIpjhU,5,difusion,2,Ciencia de datos
-M3vrm1-PnnPcRZt85pD,1,dato,6,Big data
-M3vrm1-PnnPcRZt85pD,2,internet,5,Big data
-M3vrm1-PnnPcRZt85pD,3,navegaciom,5,Big data
-M3vrm1-PnnPcRZt85pD,4,privacidad,5,Big data
-M3vrm1-PnnPcRZt85pD,5,derecho,5,Big data
-M3vrtaCfmnZHt109At7,1,internet,10,Big data
-M3vrtaCfmnZHt109At7,2,online,10,Big data
-M3vrtaCfmnZHt109At7,3,prer,10,Big data
-M3vrtaCfmnZHt109At7,4,dato,10,Big data
-M3vrtaCfmnZHt109At7,5,email,10,Big data
-M3vs7oqT4KboKP9xjC5,1,compilar_informacion,5,Big data
-M3vs7oqT4KboKP9xjC5,2,banco_dato,5,Big data
